id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1212622219555160064,1212521072806858753,1577946641000,2020-01-02,16:30:41,AEST,386196459,safe1970,SAFE 🇦🇺,,"Yeah they do now the public is sick of their obstruction to just about everything that might make people's lives better. They love the balance of power, now that is gone. hopefully they and their loonie ideals will be gone sooner rather than later. #greensfire #ArsonEmergency","['beer_nun', 'lighttouchpaper', 'realaussie2']",[],[],2,0,0,"['#greensfire', '#arsonemergency']",[],https://twitter.com/safe1970/status/1212622219555160064,False,,0,,,,,,,"[{'user_id': '386196459', 'username': 'safe1970'}, {'user_id': '367532676', 'username': 'beer_nun'}, {'user_id': '707524622606934016', 'username': 'Lighttouchpaper'}, {'user_id': '1152021341396033537', 'username': 'realaussie2'}]",,,,
1212621855334420480,1212621855334420480,1577946554000,2020-01-02,16:29:14,AEST,888581320225378304,dr_camouflage_,Dr Camouflage Man (Its cold out there),,"Found a new hashtag. #greensfire 

I like it

 https://twitter.com/MomentsAU/status/1212528806788919296?s=19 …",[],['https://twitter.com/MomentsAU/status/1212528806788919296?s=19'],[],1,2,7,['#greensfire'],[],https://twitter.com/Dr_Camouflage_/status/1212621855334420480,False,https://twitter.com/MomentsAU/status/1212528806788919296,0,,,,,,,"[{'user_id': '888581320225378304', 'username': 'Dr_Camouflage_'}]",,,,
1212621552593723397,1212555905381748737,1577946482000,2020-01-02,16:28:02,AEST,888581320225378304,dr_camouflage_,Dr Camouflage Man (Its cold out there),,What do you want him to do. Break down and cry? Would that help? Im sure if he did you would be having a go at him for that. #greensfire,"['willijet', 'abcnews']",[],[],0,0,1,['#greensfire'],[],https://twitter.com/Dr_Camouflage_/status/1212621552593723397,False,,0,,,,,,,"[{'user_id': '888581320225378304', 'username': 'Dr_Camouflage_'}, {'user_id': '321140444', 'username': 'willijet'}, {'user_id': '2768501', 'username': 'abcnews'}]",,,,
1212617906028068868,1212617906028068868,1577945612000,2020-01-02,16:13:32,AEST,3123810043,pc_idiocracy,James Adams,,Let’s take a moment to appreciate how spot on ⁦@mirandadevine⁩ was in her 2009 article on the Victorian bushfires. Zero action has been taken over the last two decades to combat the destruction which we are seeing now. #greensfire  https://www.smh.com.au/environment/green-ideas-must-take-blame-for-deaths-20090211-84mk.html …,['mirandadevine'],['https://www.smh.com.au/environment/green-ideas-must-take-blame-for-deaths-20090211-84mk.html'],[],16,45,105,['#greensfire'],[],https://twitter.com/pc_idiocracy/status/1212617906028068868,False,,0,,,,,,,"[{'user_id': '3123810043', 'username': 'pc_idiocracy'}, {'user_id': '32201297', 'username': 'mirandadevine'}]",,,,
1212607788314030081,1212607787005403137,1577943200000,2020-01-02,15:33:20,AEST,3172105158,essy_bessy,EssyBessy (Jess) 💛🦌,,"Thank you for killing Australia. Everyone lives in fear because of you. It is what we ever wanted for our home, isn't it? Murderers.
#NSWbushfires #greensfire #greens",[],[],[],0,1,4,"['#nswbushfires', '#greensfire', '#greens']",[],https://twitter.com/Essy_Bessy/status/1212607788314030081,False,,0,,,,,,,"[{'user_id': '3172105158', 'username': 'Essy_Bessy'}]",,,,
1212474998838849537,1212474998838849537,1577911541000,2020-01-02,06:45:41,AEST,1011026495500738561,peter90666913,Peter,,"#greensfire The #greens still aren’t taking their part of responsibility for the fires - getting backburning and bush management stopped and a host of firebugs on board to burn our bush is disgusting - to shift blame, even worse #auspol #AustralianFires https://twitter.com/jordonsteele/status/1211914242984534017 …",[],['https://twitter.com/jordonsteele/status/1211914242984534017'],[],19,39,103,"['#greensfire', '#greens', '#auspol', '#australianfires']",[],https://twitter.com/Peter90666913/status/1212474998838849537,False,https://twitter.com/Jordonsteele/status/1211914242984534017,0,,,,,,,"[{'user_id': '1011026495500738561', 'username': 'Peter90666913'}]",,,,
1210520321695961090,1210053880194551808,1577445509000,2019-12-27,21:18:29,AEST,1011026495500738561,peter90666913,Peter,,#greensfire,['troycookson'],[],[],0,0,0,['#greensfire'],[],https://twitter.com/Peter90666913/status/1210520321695961090,False,,0,,,,,,,"[{'user_id': '1011026495500738561', 'username': 'Peter90666913'}, {'user_id': '321053588', 'username': 'TroyCookson'}]",,,,
1210471303506825216,1210471303506825216,1577433822000,2019-12-27,18:03:42,AEST,1011026495500738561,peter90666913,Peter,,Do u understand the word Volunteer Ray? Your an A grade wanker who I doubt has ever fought a fire - I have as a ‘volunteer’ and I would be insulted if u offered me money - we aren’t greedy pricks like u #auspol #greensfire  https://twitter.com/raywilton4/status/1210448280611643392 …,[],['https://twitter.com/raywilton4/status/1210448280611643392'],[],6,10,39,"['#auspol', '#greensfire']",[],https://twitter.com/Peter90666913/status/1210471303506825216,False,https://twitter.com/raywilton4/status/1210448280611643392,0,,,,,,,"[{'user_id': '1011026495500738561', 'username': 'Peter90666913'}]",,,,
1210468872702193664,1210468872702193664,1577433243000,2019-12-27,17:54:03,AEST,1011026495500738561,peter90666913,Peter,,#piggyRudd still trying to get attention #oinkoink @MrKRudd go enjoy our taxpayer paid retirement and stop reminding us why we hate u #auspol #greensfire  https://twitter.com/MrKRudd/status/1209967591629787137 …,['mrkrudd'],['https://twitter.com/MrKRudd/status/1209967591629787137'],[],1,2,7,"['#piggyrudd', '#oinkoink', '#auspol', '#greensfire']",[],https://twitter.com/Peter90666913/status/1210468872702193664,False,https://twitter.com/MrKRudd/status/1209967591629787137,0,,,,,,,"[{'user_id': '1011026495500738561', 'username': 'Peter90666913'}, {'user_id': '16832632', 'username': 'MrKRudd'}]",,,,
1210171821565202432,1210171821565202432,1577362420000,2019-12-26,22:13:40,AEST,1011026495500738561,peter90666913,Peter,,What can u say...each to their own I guess #auspol #muslimgoats #mansbeatfriend #greensfire  https://twitter.com/dontknowitall/status/1210168914274996224 …,[],['https://twitter.com/dontknowitall/status/1210168914274996224'],[],6,10,14,"['#auspol', '#muslimgoats', '#mansbeatfriend', '#greensfire']",[],https://twitter.com/Peter90666913/status/1210171821565202432,False,https://twitter.com/dontknowitall/status/1210168914274996224,0,,,,,,,"[{'user_id': '1011026495500738561', 'username': 'Peter90666913'}]",,,,
